Version Number,File Name,NumberRevisions,NumberAuthors,LOC,AGE,CHURN,LOC_TOUCHED,Avg_LOC_Added,MaxLocAdded,Avg_Chg_Set,Max_Chg_Set,numImports,numComments,Buggy
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/GroupingDef.java,1,1,77,8,77,77,77,77,167,167,1,23,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/IncludeDef.java,1,1,54,8,54,54,54,54,167,167,0,23,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ObjectDef.java,1,1,90,8,90,90,90,90,167,167,5,21,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/PropertyDef.java,1,1,58,8,58,58,58,58,167,167,0,17,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/SpoutDef.java,1,1,24,8,24,24,24,24,167,167,0,20,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/StreamDef.java,1,1,64,8,64,64,64,64,167,167,0,24,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologyDef.java,1,1,216,8,216,216,216,216,167,167,3,38,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologySourceDef.java,1,1,36,8,36,36,36,36,167,167,0,17,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/VertexDef.java,1,1,36,8,36,36,36,36,167,167,0,22,No
07,external/flux/flux-core/src/main/java/org/apache/storm/flux/parser/FluxParser.java,1,1,202,8,202,202,202,202,167,167,17,39,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/FluxBuilderTest.java,1,1,31,8,31,31,31,31,167,167,2,18,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/IntegrationTest.java,1,1,39,8,39,39,39,39,167,167,1,17,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/TCKTest.java,3,2,245,8,267,267,89,245,57,167,27,66,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/multilang/MultilangEnvirontmentTest.java,1,1,89,8,89,89,89,89,167,167,7,20,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopology.java,1,1,59,8,59,59,59,59,167,167,6,23,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologySource.java,1,1,52,8,52,52,52,52,167,167,6,19,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologyWithConfigParam.java,1,1,55,8,55,55,55,55,167,167,6,23,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TestBolt.java,1,1,80,8,80,80,80,80,167,167,6,18,No
07,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TridentTopologySource.java,1,1,71,8,71,71,71,71,167,167,12,20,No
07,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCountClient.java,1,1,74,8,74,74,74,74,167,167,8,28,No
07,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCounter.java,1,1,71,8,71,71,71,71,167,167,11,28,No
07,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java,1,1,56,8,56,56,56,56,167,167,5,27,No
07,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/LogInfoBolt.java,1,1,44,8,44,44,44,44,167,167,6,21,No
07,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/spouts/FluxShellSpout.java,1,1,55,8,55,55,55,55,167,167,5,27,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/DataSourcesProvider.java,1,1,47,0,47,47,47,47,8,8,5,30,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/DataSourcesRegistry.java,1,1,66,0,66,66,66,66,8,8,10,17,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSql.java,1,1,42,0,42,42,42,42,8,8,4,25,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/StormSqlImpl.java,1,1,100,0,100,100,100,100,8,8,24,17,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/ColumnDefinition.java,1,1,44,6,12,12,12,12,8,8,5,17,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/SqlCreateTable.java,1,1,130,6,25,25,25,25,8,8,13,17,No
07,external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/StormParser.java,1,1,42,6,0,1,0,0,8,8,4,17,No
07,external/sql/storm-sql-core/src/test/org/apache/storm/sql/TestStormSql.java,1,1,73,0,73,73,73,73,8,8,12,18,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/DefaultEventDataFormat.java,1,1,47,7,47,47,47,47,167,167,1,21,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java,1,1,101,9,101,101,101,101,167,167,11,21,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBoltConfig.java,1,1,109,7,109,109,109,109,167,167,3,29,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/IEventDataFormat.java,1,1,28,7,28,28,28,28,167,167,2,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/AtMostOnceEventCount.java,1,1,54,9,54,54,54,54,167,167,8,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventCount.java,1,1,158,9,158,158,158,158,167,167,11,29,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventHubLoop.java,1,1,52,9,52,52,52,52,167,167,5,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/OpaqueTridentEventCount.java,1,1,53,9,53,53,53,53,167,167,10,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/TransactionalTridentEventCount.java,1,1,81,9,81,81,81,81,167,167,13,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java,1,1,83,9,83,83,83,83,167,167,11,22,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java,1,1,63,9,63,63,63,63,167,167,10,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventData.java,1,1,48,9,48,48,48,48,167,167,1,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventDataScheme.java,1,1,55,9,55,55,55,55,167,167,7,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubReceiverImpl.java,1,1,149,9,149,149,149,149,167,167,15,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpout.java,1,1,263,9,263,263,263,263,167,167,13,31,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutConfig.java,1,1,179,9,179,179,179,179,167,167,4,24,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutException.java,1,1,37,9,37,37,37,37,167,167,0,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/FieldConstants.java,1,1,25,9,25,25,25,25,167,167,0,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventDataScheme.java,1,1,30,9,30,30,30,30,167,167,4,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiver.java,1,1,36,9,36,36,36,36,167,167,3,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiverFactory.java,1,1,30,9,30,30,30,30,167,167,1,23,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionCoordinator.java,1,1,27,9,27,27,27,27,167,167,1,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManager.java,1,1,37,9,37,37,37,37,167,167,1,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManagerFactory.java,1,1,33,9,33,33,33,33,167,167,1,23,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IStateStore.java,1,1,31,9,31,31,31,31,167,167,1,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/MessageId.java,1,1,56,9,56,56,56,56,167,167,0,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/PartitionManager.java,1,1,101,9,101,101,101,101,167,167,5,21,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/SimplePartitionManager.java,1,1,139,9,139,139,139,139,167,167,7,25,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/StaticPartitionCoordinator.java,1,1,85,9,85,85,85,85,167,167,7,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/ZookeeperStateStore.java,1,1,95,9,95,95,95,95,167,167,6,18,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Coordinator.java,1,1,60,9,60,60,60,60,167,167,5,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/ITridentPartitionManager.java,1,1,35,9,35,35,35,35,167,167,2,23,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/ITridentPartitionManagerFactory.java,1,1,26,9,26,26,26,26,167,167,2,17,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubEmitter.java,1,1,69,9,69,69,69,69,167,167,7,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubSpout.java,1,1,64,9,64,64,64,64,167,167,6,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Partition.java,1,1,39,9,39,39,39,39,167,167,3,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Partitions.java,1,1,41,9,41,41,41,41,167,167,3,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubEmitter.java,1,1,167,9,167,167,167,167,167,167,15,27,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubSpout.java,1,1,66,9,66,66,66,66,167,167,7,20,No
07,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TridentPartitionManager.java,1,1,93,9,93,93,93,93,167,167,11,19,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/EventHubReceiverMock.java,1,1,97,9,97,97,97,97,167,167,14,27,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/EventHubSpoutCallerMock.java,1,1,96,9,96,96,96,96,167,167,1,30,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/PartitionManagerCallerMock.java,1,1,105,9,105,105,105,105,167,167,3,35,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/SpoutOutputCollectorMock.java,1,1,61,9,61,61,61,61,167,167,2,21,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/StateStoreMock.java,1,1,54,9,54,54,54,54,167,167,3,20,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/TestEventData.java,1,1,47,9,47,47,47,47,167,167,4,18,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/TestEventHubSpout.java,1,1,72,9,72,72,72,72,167,167,4,23,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/TestPartitionManager.java,1,1,117,9,117,117,117,117,167,167,4,27,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/trident/TestTransactionalTridentEmitter.java,1,1,93,9,93,93,93,93,167,167,9,24,No
07,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/trident/TridentCollectorMock.java,1,1,52,9,52,52,52,52,167,167,2,20,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java,1,1,77,42,0,1,0,0,167,167,9,23,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java,1,1,83,42,0,2,0,0,167,167,12,23,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java,2,2,67,52,-8,16,0,0,1,1,8,34,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/mapper/SimpleTridentHBaseMapMapper.java,1,1,50,26,50,50,50,50,167,167,3,17,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/mapper/TridentHBaseMapMapper.java,1,1,40,26,40,40,40,40,167,167,2,29,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseMapState.java,1,1,249,42,-8,38,7,7,167,167,21,20,No
07,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseState.java,1,1,171,42,0,1,0,0,167,167,21,20,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java,2,2,260,73,242,242,121,121,3,3,52,88,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AvroGenericRecordBolt.java,1,1,145,1,17,17,17,17,15,15,26,18,Yes
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/HdfsBolt.java,3,3,127,73,-58,69,0,0,57,167,57,52,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/SequenceFileBolt.java,3,3,145,73,16,41,6,10,57,167,51,52,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/HdfsSecurityUtil.java,1,1,63,57,2,4,2,2,167,167,10,22,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/ha/codedistributor/HDFSCodeDistributor.java,1,1,118,56,17,17,17,17,15,15,13,19,Yes
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/HdfsState.java,2,1,562,63,414,628,210,210,6,6,72,116,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/FileRotationPolicy.java,2,1,64,63,28,28,14,14,6,6,4,98,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/FileSizeRotationPolicy.java,2,1,94,63,26,26,13,13,6,6,6,60,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/NoRotationPolicy.java,2,1,45,63,20,20,10,10,6,6,2,42,No
07,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/trident/rotation/TimedRotationPolicy.java,2,1,98,54,44,58,22,22,6,6,8,68,No
07,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/AvroGenericRecordBoltTest.java,1,1,220,1,17,17,17,17,15,15,38,17,Yes
07,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/HdfsStateTest.java,3,2,211,12,429,429,143,206,9,15,78,56,No
07,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java,2,1,289,32,0,8,0,0,2,2,50,68,No
07,external/storm-hive/src/main/java/org/apache/storm/hive/common/HiveWriter.java,2,1,419,32,0,6,1,1,2,2,30,144,No
07,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveStateFactory.java,1,1,48,28,17,17,17,17,167,167,7,17,No
07,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveUpdater.java,1,1,31,28,17,17,17,17,167,167,4,17,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/AbstractJdbcBolt.java,3,3,63,42,5,15,1,2,60,167,29,51,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcInsertBolt.java,3,3,102,38,19,21,6,9,60,167,41,66,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcLookupBolt.java,3,3,80,41,11,13,3,5,60,167,29,60,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Column.java,1,1,111,25,-1,4,0,0,167,167,1,48,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/ConnectionProvider.java,1,1,43,4,43,43,43,43,167,167,3,30,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/HikariCPConnectionProvider.java,1,1,63,4,63,63,63,63,167,167,6,17,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/JdbcClient.java,1,1,235,23,-2,9,0,0,167,167,10,19,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/JdbcLookupMapper.java,1,1,43,25,17,17,17,17,167,167,5,28,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/SimpleJdbcLookupMapper.java,3,3,65,42,23,23,7,17,60,167,23,51,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/SimpleJdbcMapper.java,3,3,97,42,11,14,3,5,60,167,35,51,No
07,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/trident/state/JdbcState.java,1,1,160,25,0,7,1,1,167,167,19,17,No
07,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/bolt/JdbcInsertBoltTest.java,2,2,71,0,142,142,71,71,7,7,18,46,Yes
07,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/bolt/JdbcLookupBoltTest.java,2,2,59,0,118,118,59,59,7,7,26,44,Yes
07,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/common/JdbcClientTest.java,1,1,94,25,1,4,2,2,167,167,11,24,No
07,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/topology/AbstractUserTopology.java,1,1,115,25,5,13,5,5,167,167,19,21,No
07,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/topology/UserPersistanceTopology.java,1,1,62,25,7,16,7,7,167,167,10,19,No
07,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/topology/UserPersistanceTridentTopology.java,1,1,61,25,0,1,0,0,167,167,14,17,No
07,external/storm-kafka/src/jvm/storm/kafka/DynamicBrokersReader.java,1,1,178,64,26,26,26,26,167,167,14,39,No
07,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java,2,1,184,34,34,38,17,17,4,4,14,78,No
07,external/storm-kafka/src/jvm/storm/kafka/FailedMsgRetryManager.java,2,1,29,34,6,6,3,3,4,4,2,34,No
07,external/storm-kafka/src/jvm/storm/kafka/KafkaSpout.java,4,3,203,76,-3,37,0,0,2,3,44,90,No
07,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,1,1,240,64,0,8,0,0,167,167,24,18,No
07,external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java,5,2,298,78,24,35,4,12,2,4,80,155,No
07,external/storm-kafka/src/jvm/storm/kafka/ZkCoordinator.java,4,2,113,68,0,4,0,0,1,1,20,76,No
07,external/storm-kafka/src/jvm/storm/kafka/trident/OpaqueTridentKafkaSpout.java,3,2,59,76,-3,9,0,0,2,3,18,51,No
07,external/storm-kafka/src/jvm/storm/kafka/trident/TransactionalTridentKafkaSpout.java,3,2,58,76,-3,9,0,0,2,3,18,51,No
07,external/storm-kafka/src/test/storm/kafka/DynamicBrokersReaderTest.java,1,1,186,64,13,13,13,13,167,167,13,22,No
07,external/storm-kafka/src/test/storm/kafka/ExponentialBackoffMsgRetryManagerTest.java,3,2,227,34,21,67,7,17,58,167,18,78,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/AbstractRedisBolt.java,1,1,67,26,0,4,0,0,167,167,9,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisLookupBolt.java,1,1,112,4,112,112,112,112,167,167,9,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisStoreBolt.java,1,1,100,4,100,100,100,100,167,167,7,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisClusterConfig.java,1,1,82,4,82,82,82,82,167,167,7,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisPoolConfig.java,1,1,97,4,97,97,97,97,167,167,2,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisClusterContainer.java,1,1,47,4,47,47,47,47,167,167,3,18,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsContainerBuilder.java,1,1,38,4,38,38,38,38,167,167,4,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsInstanceContainer.java,1,1,25,4,25,25,25,25,167,167,1,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisContainer.java,1,1,60,4,60,60,60,60,167,167,7,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisDataTypeDescription.java,1,1,50,4,50,50,50,50,167,167,1,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisLookupMapper.java,1,1,40,4,40,40,40,40,167,167,4,27,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisMapper.java,1,1,22,4,22,22,22,22,167,167,0,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisStoreMapper.java,1,1,21,4,21,21,21,21,167,167,0,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/TupleMapper.java,1,1,27,4,27,27,27,27,167,167,2,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/AbstractRedisMapState.java,1,1,96,12,96,96,96,96,167,167,14,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/AbstractRedisStateQuerier.java,1,1,69,12,69,69,69,69,167,167,9,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/AbstractRedisStateUpdater.java,1,1,69,12,69,69,69,69,167,167,9,17,No
07,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/KeyFactory.java,1,1,35,12,35,35,35,35,167,167,2,17,No
